date,region,product_category,fulfillment_center,units,gross_revenue
2025-08-04,Central,Home,EAST_DC,6,268.2
2025-08-04,Central,Apparel,CENTRAL_DC,17,514.1
2025-08-04,Central,Apparel,WEST_DC,7,196.21
2025-08-04,Central,Apparel,EAST_DC,5,145.63
2025-08-04,Central,Accessories,CENTRAL_DC,4,58.81
2025-08-04,Central,Accessories,EAST_DC,1,14.69
2025-08-05,West,Electronics,WEST_DC,22,2741.52
2025-08-05,West,Electronics,EAST_DC,7,880.32
2025-08-05,West,Electronics,CENTRAL_DC,5,604.07
2025-08-05,West,Home,WEST_DC,29,1326.1
2025-08-05,West,Home,EAST_DC,2,95.29
2025-08-05,West,Home,CENTRAL_DC,4,179.55
2025-08-05,West,Apparel,WEST_DC,31,948.18
2025-08-05,West,Apparel,EAST_DC,3,93.83
2025-08-05,West,Apparel,CENTRAL_DC,5,151.4
2025-08-05,West,Accessories,WEST_DC,4,59.52
2025-08-05,West,Accessories,EAST_DC,1,15.05
2025-08-05,East,Electronics,EAST_DC,35,4308.25
2025-08-05,East,Electronics,CENTRAL_DC,3,348.89
2025-08-05,East,Home,EAST_DC,20,889.32
2025-08-05,East,Home,WEST_DC,6,265.09
2025-08-05,East,Home,CENTRAL_DC,2,91.19
2025-08-05,East,Apparel,EAST_DC,19,584.58
2025-08-05,East,Apparel,WEST_DC,3,90.73
2025-08-05,East,Apparel,CENTRAL_DC,4,121.41
2025-08-05,East,Accessories,EAST_DC,7,103.68
2025-08-05,East,Accessories,WEST_DC,1,13.88
2025-08-05,Central,Electronics,CENTRAL_DC,37,4315.63
2025-08-05,Central,Electronics,WEST_DC,5,603.34
2025-08-05,Central,Electronics,EAST_DC,7,861.98
2025-08-05,Central,Home,CENTRAL_DC,24,1026.47
2025-08-05,Central,Home,WEST_DC,2,90.91
2025-08-05,Central,Home,EAST_DC,3,131.04
2025-08-05,Central,Apparel,CENTRAL_DC,34,1046.78
2025-08-05,Central,Apparel,WEST_DC,6,175.04
2025-08-05,Central,Apparel,EAST_DC,2,60.5
2025-08-05,Central,Accessories,CENTRAL_DC,5,73.12
2025-08-05,Central,Accessories,WEST_DC,1,14.64
2025-08-05,Central,Accessories,EAST_DC,2,30.52
2025-08-06,West,Electronics,WEST_DC,27,3235.15
2025-08-06,West,Electronics,EAST_DC,4,469.56
2025-08-06,West,Electronics,CENTRAL_DC,7,856.58
2025-08-06,West,Home,WEST_DC,17,734.07
2025-08-06,West,Home,EAST_DC,4,181.66
2025-08-06,West,Home,CENTRAL_DC,4,179.51
2025-08-06,West,Apparel,WEST_DC,32,957.38
2025-08-06,West,Apparel,EAST_DC,1,29.41
2025-08-06,West,Apparel,CENTRAL_DC,1,30.82
2025-08-06,West,Accessories,WEST_DC,3,44.79
2025-08-06,West,Accessories,EAST_DC,1,15.48
2025-08-06,West,Accessories,CENTRAL_DC,1,15.1
2025-08-06,East,Electronics,EAST_DC,32,3720.19
2025-08-06,East,Electronics,WEST_DC,7,842.68
2025-08-06,East,Electronics,CENTRAL_DC,5,568.41
2025-08-06,East,Home,EAST_DC,22,941.32
2025-08-06,East,Home,WEST_DC,3,130.14
2025-08-06,East,Home,CENTRAL_DC,4,181.61
2025-08-06,East,Apparel,EAST_DC,16,475.65
2025-08-06,East,Apparel,WEST_DC,1,29.52
2025-08-06,East,Apparel,CENTRAL_DC,3,84.78
2025-08-06,East,Accessories,EAST_DC,10,152.87
2025-08-06,Central,Electronics,CENTRAL_DC,36,4446.15
2025-08-06,Central,Electronics,WEST_DC,3,349.35
2025-08-06,Central,Electronics,EAST_DC,4,465.75
2025-08-06,Central,Home,CENTRAL_DC,18,842.73
2025-08-06,Central,Home,WEST_DC,2,91.76
2025-08-06,Central,Home,EAST_DC,5,224.95
2025-08-06,Central,Apparel,CENTRAL_DC,27,825.31
2025-08-06,Central,Apparel,WEST_DC,4,124.19
2025-08-06,Central,Apparel,EAST_DC,7,213.41
2025-08-06,Central,Accessories,CENTRAL_DC,3,45.84
2025-08-07,West,Electronics,WEST_DC,31,3738.27
2025-08-07,West,Electronics,EAST_DC,4,479.19
2025-08-07,West,Electronics,CENTRAL_DC,4,481.68
2025-08-07,West,Home,WEST_DC,29,1326.19
2025-08-07,West,Home,EAST_DC,3,134.26
2025-08-07,West,Home,CENTRAL_DC,3,139.69
2025-08-07,West,Apparel,WEST_DC,31,946.3
2025-08-07,West,Apparel,EAST_DC,3,87.98
2025-08-07,West,Apparel,CENTRAL_DC,5,154.03
2025-08-07,West,Accessories,WEST_DC,9,127.99
2025-08-07,West,Accessories,EAST_DC,1,14.97
2025-08-07,East,Electronics,EAST_DC,32,3828.01
2025-08-07,East,Electronics,WEST_DC,2,237.8
2025-08-07,East,Electronics,CENTRAL_DC,4,507.45
2025-08-07,East,Home,EAST_DC,22,988.92
2025-08-07,East,Home,WEST_DC,6,271.47
2025-08-07,East,Home,CENTRAL_DC,4,176.79
2025-08-07,East,Apparel,EAST_DC,24,722.11
2025-08-07,East,Apparel,WEST_DC,8,236.2
2025-08-07,East,Apparel,CENTRAL_DC,2,56.64
2025-08-07,East,Accessories,EAST_DC,3,47.33
2025-08-07,East,Accessories,WEST_DC,1,15.1
2025-08-07,Central,Electronics,CENTRAL_DC,34,4036.52
2025-08-07,Central,Electronics,WEST_DC,9,1041.67
2025-08-07,Central,Electronics,EAST_DC,3,361.21
2025-08-07,Central,Home,CENTRAL_DC,21,962.59
2025-08-07,Central,Home,WEST_DC,2,93.1
2025-08-07,Central,Home,EAST_DC,7,306.47
2025-08-07,Central,Apparel,CENTRAL_DC,28,845.42
2025-08-07,Central,Apparel,WEST_DC,2,63.09
2025-08-07,Central,Apparel,EAST_DC,3,90.69
2025-08-07,Central,Accessories,CENTRAL_DC,1,14.5
2025-08-08,West,Electronics,WEST_DC,36,4284.01
2025-08-08,West,Electronics,EAST_DC,3,356.79
2025-08-08,West,Electronics,CENTRAL_DC,7,835.74
2025-08-08,West,Home,WEST_DC,20,908.16
2025-08-08,West,Home,EAST_DC,2,89.9
2025-08-08,West,Home,CENTRAL_DC,2,89.66
2025-08-08,West,Apparel,WEST_DC,31,933.61
2025-08-08,West,Apparel,EAST_DC,4,112.58
2025-08-08,West,Apparel,CENTRAL_DC,1,29.81
2025-08-08,West,Accessories,WEST_DC,4,60.07
2025-08-08,West,Accessories,EAST_DC,1,15.12
2025-08-08,West,Accessories,CENTRAL_DC,1,14.94
2025-08-08,East,Electronics,EAST_DC,28,3475.15
2025-08-08,East,Electronics,WEST_DC,4,474.7
2025-08-08,East,Electronics,CENTRAL_DC,4,498.28
2025-08-08,East,Home,EAST_DC,23,1005.73
2025-08-08,East,Home,WEST_DC,2,90.23
2025-08-08,East,Home,CENTRAL_DC,2,87.16
2025-08-08,East,Apparel,EAST_DC,29,831.32
2025-08-08,East,Apparel,WEST_DC,7,210.79
2025-08-08,East,Apparel,CENTRAL_DC,7,209.2
2025-08-08,East,Accessories,EAST_DC,2,30.74
2025-08-08,East,Accessories,WEST_DC,2,29.21
2025-08-08,Central,Electronics,CENTRAL_DC,33,3940.88
2025-08-08,Central,Electronics,WEST_DC,5,608.04
2025-08-08,Central,Electronics,EAST_DC,3,334.03
2025-08-08,Central,Home,CENTRAL_DC,23,1054.51
2025-08-08,Central,Home,WEST_DC,3,133.69
2025-08-08,Central,Home,EAST_DC,5,228.68
2025-08-08,Central,Apparel,CENTRAL_DC,24,748.54
2025-08-08,Central,Apparel,WEST_DC,4,123.78
2025-08-08,Central,Apparel,EAST_DC,3,89.51
2025-08-08,Central,Accessories,CENTRAL_DC,4,58.75
2025-08-08,Central,Accessories,WEST_DC,1,14.85
2025-08-08,Central,Accessories,EAST_DC,1,13.8
2025-08-09,West,Electronics,WEST_DC,23,2711.14
2025-08-09,West,Electronics,EAST_DC,5,594.64
2025-08-09,West,Electronics,CENTRAL_DC,1,124.38
2025-08-09,West,Home,WEST_DC,20,956.01
2025-08-09,West,Home,EAST_DC,1,45.24
2025-08-09,West,Home,CENTRAL_DC,3,143.62
2025-08-09,West,Apparel,WEST_DC,31,939.72
2025-08-09,West,Apparel,EAST_DC,6,174.23
2025-08-09,West,Apparel,CENTRAL_DC,5,151.16
2025-08-09,West,Accessories,WEST_DC,1,15.71
2025-08-09,West,Accessories,EAST_DC,1,14.57
2025-08-09,West,Accessories,CENTRAL_DC,1,15.94
2025-08-09,East,Electronics,EAST_DC,31,3885.42
2025-08-09,East,Electronics,WEST_DC,2,231.37
2025-08-09,East,Electronics,CENTRAL_DC,2,240.85
2025-08-09,East,Home,EAST_DC,12,544.9
2025-08-09,East,Home,WEST_DC,4,181.36
2025-08-09,East,Home,CENTRAL_DC,3,139.88
2025-08-09,East,Apparel,EAST_DC,19,559.53
2025-08-09,East,Apparel,WEST_DC,5,147.15
2025-08-09,East,Apparel,CENTRAL_DC,4,114.75
2025-08-09,East,Accessories,EAST_DC,6,92.07
2025-08-09,East,Accessories,WEST_DC,1,14.75
2025-08-09,Central,Electronics,CENTRAL_DC,26,3098.8
2025-08-09,Central,Electronics,WEST_DC,1,119.62
2025-08-09,Central,Electronics,EAST_DC,3,377.59
2025-08-09,Central,Home,CENTRAL_DC,18,811.5
2025-08-09,Central,Home,WEST_DC,2,84.49
2025-08-09,Central,Home,EAST_DC,5,221.79
2025-08-09,Central,Apparel,CENTRAL_DC,19,554.37
2025-08-09,Central,Apparel,WEST_DC,3,90.71
2025-08-09,Central,Apparel,EAST_DC,2,60.17
2025-08-09,Central,Accessories,WEST_DC,1,15.44
2025-08-09,Central,Accessories,EAST_DC,1,14.87
2025-08-10,West,Electronics,WEST_DC,16,1824.62
2025-08-10,West,Electronics,EAST_DC,3,347.07
2025-08-10,West,Electronics,CENTRAL_DC,6,716.83
2025-08-10,West,Home,WEST_DC,15,680.64
2025-08-10,West,Home,EAST_DC,2,88.2
2025-08-10,West,Home,CENTRAL_DC,2,89.71
2025-08-10,West,Apparel,WEST_DC,16,484.78
2025-08-10,West,Apparel,EAST_DC,2,58.85
2025-08-10,West,Apparel,CENTRAL_DC,2,59.48
2025-08-10,West,Accessories,WEST_DC,3,45.51
2025-08-10,East,Electronics,EAST_DC,22,2693.05
2025-08-10,East,Electronics,WEST_DC,5,607.18
2025-08-10,East,Electronics,CENTRAL_DC,7,841.83
2025-08-10,East,Home,EAST_DC,18,826.6
2025-08-10,East,Home,WEST_DC,3,137.76
2025-08-10,East,Home,CENTRAL_DC,2,94.63
2025-08-10,East,Apparel,EAST_DC,24,733.42
2025-08-10,East,Apparel,WEST_DC,2,57.49
2025-08-10,East,Apparel,CENTRAL_DC,3,87.1
2025-08-10,East,Accessories,EAST_DC,2,30.23
2025-08-10,East,Accessories,WEST_DC,2,29.36
2025-08-10,Central,Electronics,CENTRAL_DC,23,2832.39
2025-08-10,Central,Electronics,WEST_DC,4,469.9
2025-08-10,Central,Electronics,EAST_DC,3,354.27
2025-08-10,Central,Home,CENTRAL_DC,25,1071.04
2025-08-10,Central,Home,WEST_DC,1,43.57
2025-08-10,Central,Home,EAST_DC,2,93.5
2025-08-10,Central,Apparel,CENTRAL_DC,32,980.6
2025-08-10,Central,Apparel,WEST_DC,3,87.84
2025-08-10,Central,Apparel,EAST_DC,3,88.44
2025-08-10,Central,Accessories,CENTRAL_DC,1,14.57
2025-08-10,Central,Accessories,EAST_DC,1,15.53
2025-08-11,West,Electronics,WEST_DC,24,2940.24
2025-08-11,West,Electronics,EAST_DC,1,121.52
2025-08-11,West,Electronics,CENTRAL_DC,3,348.68
2025-08-11,West,Home,WEST_DC,24,1070.87
2025-08-11,West,Home,EAST_DC,2,92.07
2025-08-11,West,Home,CENTRAL_DC,3,136.05
2025-08-11,West,Apparel,WEST_DC,27,838.66
2025-08-11,West,Apparel,EAST_DC,6,181.32
2025-08-11,West,Apparel,CENTRAL_DC,9,272.13
2025-08-11,West,Accessories,WEST_DC,4,62.22
2025-08-11,West,Accessories,EAST_DC,1,14.86
2025-08-11,East,Electronics,EAST_DC,36,4263.68
2025-08-11,East,Electronics,WEST_DC,3,371.92
2025-08-11,East,Electronics,CENTRAL_DC,5,585.03
2025-08-11,East,Home,EAST_DC,21,996.87
2025-08-11,East,Home,WEST_DC,2,87.99
2025-08-11,East,Home,CENTRAL_DC,2,86.2
2025-08-11,East,Apparel,EAST_DC,31,944.01
2025-08-11,East,Apparel,WEST_DC,2,59.45
2025-08-11,East,Apparel,CENTRAL_DC,3,88.72
2025-08-11,East,Accessories,EAST_DC,4,59.25
2025-08-11,East,Accessories,CENTRAL_DC,1,15.13
2025-08-11,Central,Electronics,CENTRAL_DC,37,4401.98
2025-08-11,Central,Electronics,WEST_DC,1,120.74
2025-08-11,Central,Electronics,EAST_DC,5,603.96
2025-08-11,Central,Home,CENTRAL_DC,30,1339.06
2025-08-11,Central,Home,EAST_DC,2,85.88
2025-08-11,Central,Apparel,CENTRAL_DC,35,1043.48
2025-08-11,Central,Apparel,WEST_DC,1,29.95
2025-08-11,Central,Accessories,CENTRAL_DC,5,73.82
2025-08-12,West,Electronics,WEST_DC,31,3769.41
2025-08-12,West,Electronics,EAST_DC,5,582.29
2025-08-12,West,Electronics,CENTRAL_DC,7,799.73
2025-08-12,West,Home,WEST_DC,16,728.51
2025-08-12,West,Home,EAST_DC,3,134.06
2025-08-12,West,Home,CENTRAL_DC,3,140.7
2025-08-12,West,Apparel,WEST_DC,29,850.51
2025-08-12,West,Apparel,EAST_DC,2,60.34
2025-08-12,West,Apparel,CENTRAL_DC,5,150.95
2025-08-12,West,Accessories,WEST_DC,1,15.68
2025-08-12,West,Accessories,EAST_DC,2,29.2
2025-08-12,West,Accessories,CENTRAL_DC,1,15.65
2025-08-12,East,Electronics,EAST_DC,32,3922.37
2025-08-12,East,Electronics,WEST_DC,6,719.12
2025-08-12,East,Electronics,CENTRAL_DC,2,232.14
2025-08-12,East,Home,EAST_DC,22,998.99
2025-08-12,East,Home,WEST_DC,4,183.72
2025-08-12,East,Home,CENTRAL_DC,2,88.07
2025-08-12,East,Apparel,EAST_DC,30,930.54
2025-08-12,East,Apparel,WEST_DC,3,89.38
2025-08-12,East,Apparel,CENTRAL_DC,2,57.17
2025-08-12,East,Accessories,EAST_DC,2,30.48
2025-08-12,East,Accessories,WEST_DC,1,14.88
2025-08-12,Central,Electronics,CENTRAL_DC,33,4044.63
2025-08-12,Central,Electronics,WEST_DC,3,357.07
2025-08-12,Central,Electronics,EAST_DC,4,479.13
2025-08-12,Central,Home,CENTRAL_DC,35,1558.89
2025-08-12,Central,Home,WEST_DC,3,130.63
2025-08-12,Central,Home,EAST_DC,2,88.73
2025-08-12,Central,Apparel,CENTRAL_DC,24,698.16
2025-08-12,Central,Apparel,WEST_DC,2,60.53
2025-08-12,Central,Apparel,EAST_DC,2,59.79
2025-08-12,Central,Accessories,CENTRAL_DC,4,61.53
2025-08-13,West,Electronics,WEST_DC,29,3531.28
2025-08-13,West,Electronics,EAST_DC,1,120.01
2025-08-13,West,Electronics,CENTRAL_DC,4,444.31
2025-08-13,West,Home,WEST_DC,20,921.11
2025-08-13,West,Home,EAST_DC,2,91.22
2025-08-13,West,Home,CENTRAL_DC,4,180.43
2025-08-13,West,Apparel,WEST_DC,23,694.54
2025-08-13,West,Apparel,EAST_DC,4,124.01
2025-08-13,West,Apparel,CENTRAL_DC,2,61.03
2025-08-13,West,Accessories,WEST_DC,2,30.65
2025-08-13,East,Electronics,EAST_DC,30,3584.96
2025-08-13,East,Electronics,WEST_DC,6,701.06
2025-08-13,East,Electronics,CENTRAL_DC,4,493.05
2025-08-13,East,Home,EAST_DC,33,1493.69
2025-08-13,East,Home,WEST_DC,6,276.82
2025-08-13,East,Home,CENTRAL_DC,3,135.59
2025-08-13,East,Apparel,EAST_DC,25,732.13
2025-08-13,East,Apparel,WEST_DC,3,89.4
2025-08-13,East,Apparel,CENTRAL_DC,3,85.88
2025-08-13,East,Accessories,EAST_DC,1,14.53
2025-08-13,Central,Electronics,CENTRAL_DC,33,4182.48
2025-08-13,Central,Electronics,WEST_DC,3,355.51
2025-08-13,Central,Electronics,EAST_DC,10,1212.27
2025-08-13,Central,Home,CENTRAL_DC,22,1003.41
2025-08-13,Central,Home,WEST_DC,6,270.16
2025-08-13,Central,Home,EAST_DC,4,182.52
2025-08-13,Central,Apparel,CENTRAL_DC,26,799.47
2025-08-13,Central,Apparel,WEST_DC,3,87.19
2025-08-13,Central,Apparel,EAST_DC,5,154.09
2025-08-13,Central,Accessories,CENTRAL_DC,4,58.84
2025-08-13,Central,Accessories,EAST_DC,1,15.23
2025-08-14,West,Electronics,WEST_DC,35,4293.35
2025-08-14,West,Electronics,EAST_DC,4,469.52
2025-08-14,West,Electronics,CENTRAL_DC,5,609.6
2025-08-14,West,Home,WEST_DC,23,1045.43
2025-08-14,West,Home,EAST_DC,2,86.15
2025-08-14,West,Apparel,WEST_DC,25,727.56
2025-08-14,West,Apparel,EAST_DC,1,29.44
2025-08-14,West,Apparel,CENTRAL_DC,2,59.76
2025-08-14,West,Accessories,WEST_DC,2,28.37
2025-08-14,West,Accessories,EAST_DC,1,15.49
2025-08-14,West,Accessories,CENTRAL_DC,1,15.05
2025-08-14,East,Electronics,EAST_DC,44,5361.94
2025-08-14,East,Electronics,WEST_DC,5,623.36
2025-08-14,East,Electronics,CENTRAL_DC,2,242.17
2025-08-14,East,Home,EAST_DC,27,1283.38
2025-08-14,East,Home,WEST_DC,4,191.53
2025-08-14,East,Home,CENTRAL_DC,1,45.51
2025-08-14,East,Apparel,EAST_DC,32,951.82
2025-08-14,East,Apparel,WEST_DC,2,58.61
2025-08-14,East,Apparel,CENTRAL_DC,5,155.58
2025-08-14,East,Accessories,EAST_DC,3,42.48
2025-08-14,East,Accessories,WEST_DC,1,15.79
2025-08-14,East,Accessories,CENTRAL_DC,1,14.68
2025-08-14,Central,Electronics,CENTRAL_DC,34,4144.12
2025-08-14,Central,Electronics,WEST_DC,1,118.97
2025-08-14,Central,Electronics,EAST_DC,4,461.14
2025-08-14,Central,Home,CENTRAL_DC,15,694.75
2025-08-14,Central,Home,WEST_DC,2,89.68
2025-08-14,Central,Home,EAST_DC,3,133.83
2025-08-14,Central,Apparel,CENTRAL_DC,27,809.47
2025-08-14,Central,Apparel,WEST_DC,4,124.26
2025-08-14,Central,Accessories,CENTRAL_DC,6,92.03
2025-08-15,West,Electronics,WEST_DC,34,4014.52
2025-08-15,West,Electronics,EAST_DC,4,480.8
2025-08-15,West,Electronics,CENTRAL_DC,7,840.56
2025-08-15,West,Home,WEST_DC,24,1080.28
2025-08-15,West,Home,CENTRAL_DC,2,90.03
2025-08-15,West,Apparel,WEST_DC,35,980.06
2025-08-15,West,Apparel,EAST_DC,3,91.68
2025-08-15,West,Apparel,CENTRAL_DC,4,119.6
2025-08-15,West,Accessories,WEST_DC,5,72.77
2025-08-15,East,Electronics,EAST_DC,26,3092.23
2025-08-15,East,Electronics,WEST_DC,1,124.9
2025-08-15,East,Electronics,CENTRAL_DC,2,236.91
2025-08-15,East,Home,EAST_DC,27,1191.81
2025-08-15,East,Home,WEST_DC,2,88.16
2025-08-15,East,Home,CENTRAL_DC,4,182.5
2025-08-15,East,Apparel,EAST_DC,33,1013.78
2025-08-15,East,Apparel,WEST_DC,6,181.43
2025-08-15,East,Apparel,CENTRAL_DC,6,178.95
2025-08-15,East,Accessories,EAST_DC,7,106.6
2025-08-15,Central,Electronics,CENTRAL_DC,31,3714.45
2025-08-15,Central,Electronics,WEST_DC,2,239.08
2025-08-15,Central,Electronics,EAST_DC,4,484.65
2025-08-15,Central,Home,CENTRAL_DC,26,1242.33
2025-08-15,Central,Home,WEST_DC,2,88.96
2025-08-15,Central,Home,EAST_DC,3,136.17
2025-08-15,Central,Apparel,CENTRAL_DC,34,1096.54
2025-08-15,Central,Apparel,WEST_DC,6,181.96
2025-08-15,Central,Apparel,EAST_DC,7,202.26
2025-08-15,Central,Accessories,CENTRAL_DC,5,78.89
2025-08-16,West,Electronics,WEST_DC,16,1862.47
2025-08-16,West,Electronics,EAST_DC,4,487.52
2025-08-16,West,Home,WEST_DC,19,849.83
2025-08-16,West,Home,EAST_DC,1,44.66
2025-08-16,West,Apparel,WEST_DC,14,428.99
2025-08-16,West,Apparel,EAST_DC,2,59.45
2025-08-16,West,Apparel,CENTRAL_DC,2,57.39
2025-08-16,West,Accessories,WEST_DC,1,15.26
2025-08-16,East,Electronics,EAST_DC,28,3417.97
2025-08-16,East,Electronics,CENTRAL_DC,4,466.56
2025-08-16,East,Home,EAST_DC,18,781.17
2025-08-16,East,Home,WEST_DC,2,92.65
2025-08-16,East,Apparel,EAST_DC,16,503.24
2025-08-16,East,Apparel,WEST_DC,3,89.85
2025-08-16,East,Apparel,CENTRAL_DC,4,116.93
2025-08-16,East,Accessories,EAST_DC,4,61.75
2025-08-16,Central,Electronics,CENTRAL_DC,17,2058.6
2025-08-16,Central,Electronics,WEST_DC,8,983.19
2025-08-16,Central,Electronics,EAST_DC,2,243.93
2025-08-16,Central,Home,CENTRAL_DC,16,733.36
2025-08-16,Central,Home,WEST_DC,2,90.97
2025-08-16,Central,Apparel,CENTRAL_DC,13,397.31
2025-08-16,Central,Apparel,WEST_DC,2,58.41
2025-08-16,Central,Apparel,EAST_DC,1,30.07
2025-08-16,Central,Accessories,CENTRAL_DC,8,116.81
2025-08-17,West,Electronics,WEST_DC,25,3065.2
2025-08-17,West,Electronics,EAST_DC,2,236.95
2025-08-17,West,Electronics,CENTRAL_DC,2,230.24
2025-08-17,West,Home,WEST_DC,16,718.06
2025-08-17,West,Home,EAST_DC,3,134.68
2025-08-17,West,Home,CENTRAL_DC,4,180.75
2025-08-17,West,Apparel,WEST_DC,5,152.41
2025-08-17,West,Apparel,EAST_DC,2,60.38
2025-08-17,West,Accessories,WEST_DC,5,74.82
2025-08-17,East,Electronics,EAST_DC,15,1761.98
2025-08-17,East,Electronics,WEST_DC,5,580.26
2025-08-17,East,Electronics,CENTRAL_DC,3,370.66
2025-08-17,East,Home,EAST_DC,18,805.2
2025-08-17,East,Home,WEST_DC,2,89.94
2025-08-17,East,Apparel,EAST_DC,14,421.51
2025-08-17,East,Apparel,WEST_DC,8,235.11
2025-08-17,East,Apparel,CENTRAL_DC,4,118.37
2025-08-17,East,Accessories,EAST_DC,3,44.94
2025-08-17,Central,Electronics,CENTRAL_DC,20,2329.83
2025-08-17,Central,Electronics,WEST_DC,3,343.21
2025-08-17,Central,Electronics,EAST_DC,5,608.97
2025-08-17,Central,Home,CENTRAL_DC,18,836.61
2025-08-17,Central,Home,WEST_DC,5,223.23
2025-08-17,Central,Home,EAST_DC,2,87.23
2025-08-17,Central,Apparel,CENTRAL_DC,27,797.82
2025-08-17,Central,Apparel,WEST_DC,3,89.55
2025-08-17,Central,Apparel,EAST_DC,3,92.7
2025-08-17,Central,Accessories,CENTRAL_DC,6,93.49
2025-08-17,Central,Accessories,WEST_DC,1,15.63
2025-08-18,West,Electronics,WEST_DC,23,2732.27
2025-08-18,West,Electronics,EAST_DC,4,482.79
2025-08-18,West,Electronics,CENTRAL_DC,4,493.78
2025-08-18,West,Home,WEST_DC,18,822.05
2025-08-18,West,Home,EAST_DC,7,316.29
2025-08-18,West,Apparel,WEST_DC,30,906.55
2025-08-18,West,Apparel,EAST_DC,5,157.89
2025-08-18,West,Apparel,CENTRAL_DC,2,61.9
2025-08-18,West,Accessories,WEST_DC,1,15.7
2025-08-18,East,Electronics,EAST_DC,24,2804.89
2025-08-18,East,Electronics,WEST_DC,7,854.36
2025-08-18,East,Electronics,CENTRAL_DC,3,351.97
2025-08-18,East,Home,EAST_DC,24,1102.04
2025-08-18,East,Home,WEST_DC,4,182.0
2025-08-18,East,Home,CENTRAL_DC,2,89.5
2025-08-18,East,Apparel,EAST_DC,32,924.51
2025-08-18,East,Apparel,WEST_DC,2,57.81
2025-08-18,East,Apparel,CENTRAL_DC,4,122.13
2025-08-18,East,Accessories,EAST_DC,5,73.66
2025-08-18,Central,Electronics,CENTRAL_DC,24,2939.68
2025-08-18,Central,Electronics,WEST_DC,6,670.3
2025-08-18,Central,Electronics,EAST_DC,8,974.71
2025-08-18,Central,Home,CENTRAL_DC,24,1116.32
2025-08-18,Central,Home,WEST_DC,5,219.07
2025-08-18,Central,Home,EAST_DC,5,227.31
2025-08-18,Central,Apparel,CENTRAL_DC,24,758.09
2025-08-18,Central,Apparel,WEST_DC,4,118.3
2025-08-18,Central,Apparel,EAST_DC,5,143.75
2025-08-18,Central,Accessories,CENTRAL_DC,6,89.23
2025-08-18,Central,Accessories,WEST_DC,1,15.33
2025-08-19,West,Electronics,WEST_DC,31,3682.47
2025-08-19,West,Electronics,EAST_DC,2,238.98
2025-08-19,West,Electronics,CENTRAL_DC,1,117.67
2025-08-19,West,Home,WEST_DC,21,936.62
2025-08-19,West,Home,EAST_DC,2,88.67
2025-08-19,West,Home,CENTRAL_DC,2,87.52
2025-08-19,West,Apparel,WEST_DC,17,514.43
2025-08-19,West,Apparel,EAST_DC,2,60.49
2025-08-19,West,Apparel,CENTRAL_DC,3,90.56
2025-08-19,West,Accessories,CENTRAL_DC,2,30.39
2025-08-19,East,Electronics,EAST_DC,33,3920.51
2025-08-19,East,Electronics,WEST_DC,1,120.94
2025-08-19,East,Electronics,CENTRAL_DC,6,728.56
2025-08-19,East,Home,EAST_DC,22,980.73
2025-08-19,East,Home,WEST_DC,4,179.26
2025-08-19,East,Home,CENTRAL_DC,1,44.55
2025-08-19,East,Apparel,EAST_DC,35,1083.54
2025-08-19,East,Apparel,WEST_DC,3,89.59
2025-08-19,East,Apparel,CENTRAL_DC,8,239.31
2025-08-19,East,Accessories,EAST_DC,1,14.68
2025-08-19,East,Accessories,WEST_DC,2,29.69
2025-08-19,East,Accessories,CENTRAL_DC,1,15.87
2025-08-19,Central,Electronics,CENTRAL_DC,32,3841.71
2025-08-19,Central,Electronics,WEST_DC,1,118.13
2025-08-19,Central,Home,CENTRAL_DC,28,1215.28
2025-08-19,Central,Home,WEST_DC,2,90.74
2025-08-19,Central,Home,EAST_DC,3,139.33
2025-08-19,Central,Apparel,CENTRAL_DC,25,769.95
2025-08-19,Central,Apparel,WEST_DC,5,143.41
2025-08-19,Central,Apparel,EAST_DC,6,180.18
2025-08-19,Central,Accessories,CENTRAL_DC,2,28.52
2025-08-20,West,Electronics,WEST_DC,27,3145.29
2025-08-20,West,Electronics,EAST_DC,3,358.69
2025-08-20,West,Electronics,CENTRAL_DC,3,353.86
2025-08-20,West,Home,WEST_DC,23,1017.09
2025-08-20,West,Home,EAST_DC,1,45.62
2025-08-20,West,Home,CENTRAL_DC,5,238.13
2025-08-20,West,Apparel,WEST_DC,26,782.54
2025-08-20,West,Apparel,CENTRAL_DC,6,176.63
2025-08-20,West,Accessories,WEST_DC,3,44.99
2025-08-20,West,Accessories,CENTRAL_DC,1,14.06
2025-08-20,East,Electronics,EAST_DC,27,3419.07
2025-08-20,East,Electronics,WEST_DC,5,583.42
2025-08-20,East,Electronics,CENTRAL_DC,5,576.31
2025-08-20,East,Home,EAST_DC,30,1323.91
2025-08-20,East,Home,WEST_DC,4,178.85
2025-08-20,East,Home,CENTRAL_DC,3,137.81
2025-08-20,East,Apparel,EAST_DC,32,979.53
2025-08-20,East,Apparel,WEST_DC,2,61.78
2025-08-20,East,Apparel,CENTRAL_DC,2,60.75
2025-08-20,East,Accessories,EAST_DC,2,28.57
2025-08-20,East,Accessories,WEST_DC,1,15.61
2025-08-20,East,Accessories,CENTRAL_DC,1,15.42
2025-08-20,Central,Electronics,CENTRAL_DC,25,3098.41
2025-08-20,Central,Electronics,WEST_DC,4,478.72
2025-08-20,Central,Electronics,EAST_DC,4,489.33
2025-08-20,Central,Home,CENTRAL_DC,33,1417.08
